year,ahe,bachelor,female,age,const
2015.0,16.826923,1.0,1.0,29.0,1
2015.0,15.264423,1.0,1.0,25.0,1
2015.0,19.951923,1.0,0.0,25.0,1
2015.0,18.80342,0.0,0.0,31.0,1
2015.0,13.942307,1.0,0.0,29.0,1
2015.0,36.057693,1.0,1.0,26.0,1
2015.0,33.5,1.0,0.0,30.0,1
2015.0,19.23077,0.0,0.0,30.0,1
2015.0,25.961538,1.0,0.0,30.0,1
2015.0,44.23077,0.0,0.0,27.0,1
2015.0,7.6923075,0.0,0.0,34.0,1
2015.0,12.980769,0.0,1.0,30.0,1
2015.0,24.038462,0.0,0.0,29.0,1
2015.0,25.0,1.0,0.0,34.0,1
2015.0,12.307693,0.0,0.0,25.0,1
2015.0,22.115385,1.0,0.0,28.0,1
2015.0,20.299145,1.0,1.0,28.0,1
2015.0,15.10989,1.0,0.0,31.0,1
2015.0,7.6923075,1.0,0.0,28.0,1
2015.0,32.692307,1.0,0.0,32.0,1
2015.0,12.019231,0.0,1.0,25.0,1
2015.0,23.076923,1.0,0.0,29.0,1
2015.0,18.26923,0.0,0.0,32.0,1
2015.0,10.149572,0.0,0.0,30.0,1
2015.0,12.019231,0.0,0.0,28.0,1
2015.0,28.846153,1.0,0.0,33.0,1
2015.0,14.705882,1.0,0.0,29.0,1
2015.0,15.468227,1.0,1.0,30.0,1
2015.0,15.532544,1.0,1.0,25.0,1
2015.0,18.509615,0.0,0.0,33.0,1
2015.0,14.903846,1.0,1.0,26.0,1
2015.0,5.4956045,0.0,0.0,30.0,1
2015.0,8.974359,0.0,1.0,29.0,1
2015.0,19.23077,0.0,0.0,31.0,1
2015.0,12.019231,0.0,0.0,30.0,1
2015.0,21.634615,1.0,0.0,29.0,1
2015.0,6.4102564,0.0,1.0,26.0,1
2015.0,60.320515,1.0,0.0,31.0,1
2015.0,17.431973,0.0,0.0,34.0,1
2015.0,28.846153,0.0,0.0,30.0,1
2015.0,19.384615,0.0,0.0,30.0,1
2015.0,34.615383,0.0,0.0,26.0,1
2015.0,14.423077,0.0,1.0,31.0,1
2015.0,9.340659,1.0,1.0,27.0,1
2015.0,12.5,1.0,0.0,34.0,1
2015.0,52.884617,1.0,0.0,34.0,1
2015.0,28.846153,1.0,0.0,34.0,1
2015.0,19.23077,0.0,1.0,25.0,1
2015.0,12.019231,0.0,0.0,30.0,1
2015.0,24.140753,1.0,1.0,33.0,1
2015.0,42.78846,1.0,0.0,32.0,1
2015.0,31.25,1.0,0.0,27.0,1
2015.0,14.423077,0.0,0.0,26.0,1
2015.0,13.942307,1.0,0.0,26.0,1
2015.0,27.24359,1.0,0.0,32.0,1
2015.0,11.538462,0.0,0.0,29.0,1
2015.0,24.51923,0.0,1.0,32.0,1
2015.0,18.315018,0.0,0.0,32.0,1
2015.0,25.641026,1.0,0.0,31.0,1
2015.0,32.05128,1.0,1.0,31.0,1
2015.0,48.076923,1.0,0.0,34.0,1
2015.0,12.021153,1.0,1.0,33.0,1
2015.0,25.000961,1.0,0.0,32.0,1
2015.0,43.26923,1.0,1.0,27.0,1
2015.0,33.414425,1.0,1.0,34.0,1
2015.0,16.826923,1.0,0.0,33.0,1
2015.0,31.25,1.0,1.0,32.0,1
2015.0,15.865385,1.0,1.0,26.0,1
2015.0,24.444445,0.0,0.0,33.0,1
2015.0,12.5,0.0,0.0,25.0,1
2015.0,12.755102,0.0,0.0,30.0,1
2015.0,19.23077,1.0,1.0,26.0,1
2015.0,21.466906,1.0,0.0,25.0,1
2015.0,11.538462,0.0,0.0,28.0,1
2015.0,12.5,0.0,0.0,28.0,1
2015.0,16.239317,0.0,0.0,34.0,1
2015.0,34.188034,1.0,0.0,26.0,1
2015.0,22.115385,1.0,1.0,25.0,1
2015.0,9.615385,0.0,0.0,30.0,1
2015.0,17.857143,1.0,1.0,31.0,1
2015.0,14.010989,1.0,0.0,34.0,1
2015.0,29.166666,0.0,0.0,28.0,1
2015.0,24.038462,1.0,0.0,28.0,1
2015.0,12.993763,0.0,1.0,34.0,1
2015.0,22.704082,1.0,1.0,29.0,1
2015.0,28.846153,1.0,0.0,27.0,1
2015.0,14.423077,0.0,0.0,26.0,1
2015.0,41.88034,1.0,0.0,32.0,1
2015.0,20.384615,0.0,0.0,28.0,1
2015.0,23.076923,1.0,0.0,34.0,1
2015.0,38.46154,0.0,0.0,28.0,1
2015.0,16.826923,1.0,1.0,26.0,1
2015.0,9.375,0.0,0.0,27.0,1
2015.0,19.23077,0.0,0.0,30.0,1
2015.0,33.653847,0.0,0.0,30.0,1
2015.0,13.461538,0.0,1.0,28.0,1
2015.0,14.423077,0.0,1.0,27.0,1
2015.0,11.538462,1.0,1.0,30.0,1
2015.0,11.245445,0.0,0.0,28.0,1
2015.0,29.038462,0.0,0.0,34.0,1
2015.0,11.904762,0.0,1.0,33.0,1
2015.0,17.606838,1.0,0.0,29.0,1
2015.0,14.729951,0.0,0.0,34.0,1
2015.0,11.618589,0.0,1.0,28.0,1
2015.0,12.087913,0.0,1.0,32.0,1
2015.0,24.358974,1.0,0.0,28.0,1
2015.0,10.256411,0.0,0.0,34.0,1
2015.0,31.25,1.0,0.0,31.0,1
2015.0,14.423077,1.0,1.0,31.0,1
2015.0,30.0,0.0,0.0,25.0,1
2015.0,17.307692,1.0,1.0,33.0,1
2015.0,14.903846,0.0,1.0,25.0,1
2015.0,36.057693,0.0,0.0,28.0,1
2015.0,10.0,0.0,0.0,27.0,1
2015.0,10.0,0.0,1.0,27.0,1
2015.0,10.576923,0.0,0.0,34.0,1
2015.0,53.365383,0.0,0.0,31.0,1
2015.0,29.67033,0.0,1.0,26.0,1
2015.0,10.576923,0.0,1.0,34.0,1
2015.0,30.87452,0.0,0.0,29.0,1
2015.0,20.833334,0.0,0.0,32.0,1
2015.0,14.423077,0.0,1.0,34.0,1
2015.0,38.46154,1.0,0.0,34.0,1
2015.0,23.076923,1.0,1.0,27.0,1
2015.0,21.634615,1.0,1.0,29.0,1
2015.0,33.173077,1.0,1.0,30.0,1
2015.0,13.461538,0.0,1.0,32.0,1
2015.0,9.82906,0.0,1.0,27.0,1
2015.0,19.23077,0.0,0.0,32.0,1
2015.0,14.423077,0.0,0.0,29.0,1
2015.0,7.2115383,0.0,0.0,32.0,1
2015.0,19.23077,0.0,0.0,25.0,1
2015.0,25.961538,1.0,0.0,32.0,1
2015.0,13.354701,0.0,0.0,34.0,1
2015.0,11.538462,0.0,1.0,25.0,1
2015.0,23.076923,0.0,0.0,25.0,1
2015.0,6.25,0.0,1.0,27.0,1
2015.0,12.019231,0.0,0.0,30.0,1
2015.0,16.0,0.0,0.0,28.0,1
2015.0,18.509615,0.0,1.0,28.0,1
2015.0,12.019231,0.0,0.0,33.0,1
2015.0,17.307692,1.0,1.0,27.0,1
2015.0,16.826923,0.0,0.0,26.0,1
2015.0,19.23077,0.0,0.0,27.0,1
2015.0,8.603239,0.0,1.0,25.0,1
2015.0,24.51923,0.0,0.0,26.0,1
2015.0,11.538462,0.0,0.0,33.0,1
2015.0,11.834319,1.0,1.0,25.0,1
2015.0,19.23077,0.0,1.0,31.0,1
2015.0,23.5,0.0,0.0,34.0,1
2015.0,21.153847,0.0,0.0,34.0,1
2015.0,38.46154,1.0,0.0,33.0,1
2015.0,17.156862,1.0,1.0,26.0,1
2015.0,18.376068,0.0,0.0,27.0,1
2015.0,28.365385,0.0,0.0,27.0,1
2015.0,38.46154,0.0,0.0,27.0,1
2015.0,16.826923,1.0,1.0,31.0,1
2015.0,23.717949,1.0,0.0,34.0,1
2015.0,23.076923,1.0,0.0,34.0,1
2015.0,36.53846,0.0,0.0,25.0,1
2015.0,16.0,1.0,1.0,26.0,1
2015.0,15.0,1.0,1.0,26.0,1
2015.0,19.711538,1.0,1.0,34.0,1
2015.0,17.5,1.0,1.0,34.0,1
2015.0,14.423077,1.0,1.0,34.0,1
2015.0,20.979021,1.0,0.0,34.0,1
2015.0,11.217949,1.0,0.0,28.0,1
2015.0,16.826923,1.0,0.0,31.0,1
2015.0,25.0,1.0,1.0,32.0,1
2015.0,12.019231,0.0,0.0,31.0,1
2015.0,11.538462,1.0,0.0,29.0,1
2015.0,11.111111,1.0,1.0,27.0,1
2015.0,24.038462,0.0,0.0,31.0,1
2015.0,23.557692,0.0,0.0,32.0,1
2015.0,18.076923,1.0,1.0,28.0,1
2015.0,40.865383,0.0,0.0,25.0,1
2015.0,12.820513,1.0,0.0,31.0,1
2015.0,24.51923,0.0,0.0,32.0,1
2015.0,9.615385,0.0,0.0,31.0,1
2015.0,11.538462,0.0,0.0,29.0,1
2015.0,43.75,1.0,0.0,34.0,1
2015.0,19.951923,1.0,1.0,27.0,1
2015.0,30.384615,1.0,0.0,26.0,1
2015.0,31.25,0.0,0.0,29.0,1
2015.0,14.423077,1.0,1.0,33.0,1
2015.0,20.913462,0.0,0.0,31.0,1
2015.0,19.23077,0.0,1.0,32.0,1
2015.0,27.211538,1.0,1.0,28.0,1
2015.0,44.23077,1.0,0.0,31.0,1
2015.0,44.5,0.0,0.0,32.0,1
2015.0,10.432693,1.0,1.0,27.0,1
2015.0,8.333333,0.0,0.0,29.0,1
2015.0,18.75,0.0,0.0,25.0,1
2015.0,11.979167,0.0,0.0,26.0,1
2015.0,29.411764,1.0,0.0,33.0,1
2015.0,14.903846,1.0,1.0,29.0,1
2015.0,14.957265,1.0,0.0,25.0,1
2015.0,18.26923,1.0,1.0,31.0,1
2015.0,21.634615,1.0,0.0,32.0,1
2015.0,10.576923,0.0,1.0,29.0,1
2015.0,19.412,0.0,0.0,32.0,1
2015.0,16.642012,1.0,1.0,25.0,1
2015.0,14.792899,0.0,0.0,29.0,1
2015.0,38.46154,1.0,0.0,30.0,1
2015.0,23.74963,0.0,0.0,28.0,1
2015.0,19.23077,1.0,1.0,28.0,1
2015.0,17.307692,0.0,1.0,34.0,1
2015.0,66.23932,1.0,1.0,28.0,1
2015.0,20.673077,1.0,1.0,32.0,1
2015.0,21.466906,1.0,0.0,33.0,1
2015.0,28.846153,1.0,0.0,31.0,1
2015.0,9.615385,0.0,0.0,30.0,1
2015.0,9.615385,0.0,0.0,26.0,1
2015.0,15.064102,0.0,1.0,25.0,1
2015.0,16.346153,0.0,0.0,28.0,1
2015.0,14.0,1.0,1.0,33.0,1
2015.0,19.23077,1.0,1.0,32.0,1
2015.0,16.826923,1.0,0.0,25.0,1
2015.0,14.423077,1.0,0.0,28.0,1
2015.0,19.711538,1.0,0.0,29.0,1
2015.0,30.76923,1.0,0.0,27.0,1
2015.0,11.538462,1.0,0.0,33.0,1
2015.0,23.076923,0.0,0.0,32.0,1
2015.0,9.615385,0.0,0.0,27.0,1
2015.0,14.423077,0.0,0.0,26.0,1
2015.0,18.461538,0.0,0.0,34.0,1
2015.0,25.76923,1.0,0.0,32.0,1
2015.0,12.980769,0.0,1.0,33.0,1
2015.0,13.942307,0.0,0.0,32.0,1
2015.0,13.942307,0.0,0.0,32.0,1
2015.0,13.942307,0.0,0.0,31.0,1
2015.0,20.08547,0.0,0.0,25.0,1
2015.0,13.243243,0.0,0.0,26.0,1
2015.0,16.826923,0.0,0.0,33.0,1
2015.0,26.223776,0.0,0.0,33.0,1
2015.0,30.76923,1.0,1.0,26.0,1
2015.0,16.826923,0.0,0.0,31.0,1
2015.0,19.362745,0.0,0.0,25.0,1
2015.0,5.1923075,0.0,0.0,28.0,1
2015.0,24.038462,1.0,1.0,30.0,1
2015.0,55.28846,1.0,0.0,27.0,1
2015.0,52.884617,1.0,0.0,32.0,1
2015.0,14.743589,1.0,1.0,32.0,1
2015.0,19.688644,1.0,0.0,34.0,1
2015.0,14.423077,0.0,0.0,25.0,1
2015.0,25.520834,1.0,0.0,33.0,1
2015.0,24.038462,1.0,1.0,28.0,1
2015.0,19.23077,1.0,1.0,34.0,1
2015.0,18.75,1.0,1.0,31.0,1
2015.0,25.368248,1.0,1.0,33.0,1
2015.0,22.527473,0.0,0.0,25.0,1
2015.0,25.240385,1.0,0.0,26.0,1
2015.0,24.51923,1.0,0.0,27.0,1
2015.0,18.772894,1.0,0.0,27.0,1
2015.0,20.673077,1.0,1.0,27.0,1
2015.0,12.590909,1.0,1.0,27.0,1
2015.0,24.51923,1.0,0.0,25.0,1
2015.0,33.653847,1.0,1.0,27.0,1
2015.0,31.25,1.0,0.0,26.0,1
2015.0,14.423077,1.0,1.0,27.0,1
2015.0,34.615383,1.0,0.0,32.0,1
2015.0,36.057693,1.0,0.0,28.0,1
2015.0,19.764957,1.0,1.0,27.0,1
2015.0,46.153847,1.0,0.0,33.0,1
2015.0,15.384615,0.0,0.0,29.0,1
2015.0,28.846153,1.0,1.0,25.0,1
2015.0,19.23077,0.0,1.0,29.0,1
2015.0,46.153847,1.0,0.0,33.0,1
2015.0,24.038462,1.0,1.0,31.0,1
2015.0,34.72222,1.0,1.0,32.0,1
2015.0,9.615385,0.0,0.0,30.0,1
2015.0,13.461538,0.0,1.0,32.0,1
2015.0,12.5,0.0,0.0,34.0,1
2015.0,96.15385,1.0,0.0,33.0,1
2015.0,9.615385,1.0,1.0,33.0,1
2015.0,31.25,1.0,0.0,29.0,1
2015.0,12.070513,1.0,0.0,26.0,1
2015.0,25.961538,1.0,0.0,25.0,1
2015.0,40.865383,1.0,0.0,32.0,1
2015.0,12.5,1.0,1.0,33.0,1
2015.0,19.23077,1.0,0.0,29.0,1
2015.0,25.0,1.0,0.0,32.0,1
2015.0,19.23077,1.0,0.0,25.0,1
2015.0,31.25,1.0,0.0,29.0,1
2015.0,40.59829,0.0,0.0,34.0,1
2015.0,25.6,1.0,0.0,34.0,1
2015.0,57.692307,1.0,1.0,31.0,1
2015.0,43.26923,1.0,1.0,29.0,1
2015.0,48.076923,1.0,0.0,29.0,1
2015.0,22.596153,0.0,0.0,27.0,1
2015.0,15.0,1.0,1.0,26.0,1
2015.0,13.461538,0.0,0.0,29.0,1
2015.0,27.777779,1.0,1.0,28.0,1
2015.0,20.85,1.0,1.0,32.0,1
2015.0,27.692308,1.0,0.0,31.0,1
2015.0,33.653847,1.0,1.0,29.0,1
2015.0,15.532544,1.0,1.0,29.0,1
2015.0,26.923077,0.0,0.0,29.0,1
2015.0,8.01282,0.0,0.0,31.0,1
2015.0,12.980769,0.0,0.0,26.0,1
2015.0,16.02564,0.0,0.0,31.0,1
2015.0,28.846153,1.0,1.0,30.0,1
2015.0,51.28205,1.0,0.0,31.0,1
2015.0,42.307693,1.0,0.0,30.0,1
2015.0,10.576923,0.0,0.0,34.0,1
2015.0,11.538462,0.0,1.0,30.0,1
2015.0,2.8846154,0.0,1.0,30.0,1
2015.0,19.23077,0.0,0.0,25.0,1
2015.0,26.442308,1.0,0.0,29.0,1
2015.0,10.576923,0.0,0.0,28.0,1
2015.0,30.76923,1.0,0.0,30.0,1
2015.0,12.823558,1.0,0.0,29.0,1
2015.0,24.038462,0.0,0.0,29.0,1
2015.0,14.423077,1.0,1.0,33.0,1
2015.0,33.653847,0.0,0.0,25.0,1
2015.0,28.846153,1.0,0.0,27.0,1
2015.0,8.653846,0.0,1.0,25.0,1
2015.0,45.673077,1.0,0.0,34.0,1
2015.0,36.057693,1.0,1.0,31.0,1
2015.0,17.5,0.0,0.0,26.0,1
2015.0,23.557692,0.0,0.0,28.0,1
2015.0,17.790598,0.0,0.0,25.0,1
2015.0,27.777779,1.0,1.0,29.0,1
2015.0,34.616154,1.0,0.0,28.0,1
2015.0,18.131868,1.0,1.0,28.0,1
2015.0,16.153847,1.0,1.0,32.0,1
2015.0,10.096154,0.0,1.0,26.0,1
2015.0,15.384615,0.0,0.0,25.0,1
2015.0,8.01282,0.0,0.0,30.0,1
2015.0,34.616154,1.0,0.0,27.0,1
2015.0,9.615385,0.0,1.0,31.0,1
2015.0,20.5,0.0,0.0,29.0,1
2015.0,9.615385,0.0,1.0,33.0,1
2015.0,19.23077,0.0,0.0,33.0,1
2015.0,5.769231,0.0,1.0,26.0,1
2015.0,17.094017,1.0,1.0,31.0,1
2015.0,25.0,0.0,0.0,30.0,1
2015.0,10.576923,0.0,1.0,28.0,1
2015.0,8.653846,0.0,1.0,25.0,1
2015.0,24.038462,0.0,0.0,31.0,1
2015.0,13.986014,0.0,0.0,25.0,1
2015.0,21.634615,1.0,1.0,32.0,1
2015.0,12.237762,1.0,0.0,29.0,1
2015.0,6.730769,1.0,0.0,26.0,1
2015.0,18.53147,0.0,0.0,28.0,1
2015.0,9.615385,0.0,1.0,28.0,1
2015.0,5.3418803,0.0,1.0,30.0,1
2015.0,10.0,1.0,0.0,32.0,1
2015.0,10.0,0.0,0.0,26.0,1
2015.0,24.0,1.0,0.0,30.0,1
2015.0,19.23077,1.0,0.0,32.0,1
2015.0,11.538462,0.0,0.0,30.0,1
2015.0,14.423077,0.0,0.0,29.0,1
2015.0,10.096154,0.0,0.0,33.0,1
2015.0,20.673077,0.0,0.0,34.0,1
2015.0,15.384615,1.0,1.0,34.0,1
2015.0,5.2967033,0.0,0.0,25.0,1
2015.0,21.634615,1.0,0.0,33.0,1
2015.0,26.442308,1.0,1.0,33.0,1
2015.0,21.634615,1.0,1.0,27.0,1
2015.0,16.826923,0.0,0.0,34.0,1
2015.0,17.307692,0.0,1.0,34.0,1
2015.0,18.26923,1.0,1.0,27.0,1
2015.0,14.423077,0.0,0.0,32.0,1
2015.0,12.740385,0.0,0.0,26.0,1
2015.0,20.673077,1.0,1.0,30.0,1
2015.0,38.46154,1.0,0.0,32.0,1
2015.0,72.11539,1.0,1.0,29.0,1
2015.0,13.461538,0.0,0.0,30.0,1
2015.0,15.384615,0.0,1.0,28.0,1
2015.0,61.53846,1.0,1.0,34.0,1
2015.0,9.751748,0.0,0.0,33.0,1
2015.0,30.288462,0.0,0.0,32.0,1
2015.0,18.26923,0.0,1.0,33.0,1
2015.0,24.038462,0.0,1.0,32.0,1
2015.0,15.384615,0.0,0.0,31.0,1
2015.0,24.038462,0.0,0.0,31.0,1
2015.0,31.25,1.0,0.0,31.0,1
2015.0,24.038462,1.0,1.0,27.0,1
2015.0,17.35577,1.0,1.0,29.0,1
2015.0,12.0,0.0,0.0,25.0,1
2015.0,16.826923,0.0,1.0,26.0,1
2015.0,9.615385,0.0,1.0,29.0,1
2015.0,9.615385,0.0,1.0,29.0,1
2015.0,49.03846,1.0,0.0,34.0,1
2015.0,3.3022532,0.0,0.0,25.0,1
2015.0,41.346153,1.0,0.0,34.0,1
2015.0,8.654808,0.0,0.0,26.0,1
2015.0,15.384615,0.0,0.0,26.0,1
2015.0,15.384615,0.0,0.0,26.0,1
2015.0,24.038462,1.0,1.0,31.0,1
2015.0,28.846153,1.0,0.0,34.0,1
2015.0,14.423077,0.0,1.0,32.0,1
2015.0,14.423077,0.0,1.0,28.0,1
2015.0,30.76923,1.0,1.0,25.0,1
2015.0,45.673077,0.0,0.0,29.0,1
2015.0,14.423077,1.0,0.0,34.0,1
2015.0,21.634615,0.0,1.0,34.0,1
2015.0,7.6923075,0.0,0.0,30.0,1
2015.0,16.642752,1.0,1.0,33.0,1
2015.0,38.46154,1.0,0.0,32.0,1
2015.0,2.3884616,1.0,1.0,33.0,1
2015.0,10.0,0.0,0.0,26.0,1
2015.0,7.6923075,0.0,1.0,26.0,1
2015.0,14.423077,1.0,1.0,28.0,1
2015.0,11.979167,1.0,1.0,27.0,1
2015.0,40.384617,1.0,0.0,32.0,1
2015.0,21.634615,1.0,1.0,33.0,1
2015.0,13.461538,0.0,0.0,25.0,1
2015.0,9.134615,0.0,0.0,25.0,1
2015.0,20.0,1.0,0.0,34.0,1
2015.0,12.019231,0.0,1.0,32.0,1
2015.0,30.288462,1.0,1.0,32.0,1
2015.0,10.909091,0.0,0.0,32.0,1
2015.0,7.6923075,1.0,0.0,32.0,1
2015.0,7.2115383,1.0,1.0,29.0,1
2015.0,14.0,0.0,0.0,32.0,1
2015.0,6.25,0.0,1.0,25.0,1
2015.0,25.240866,1.0,1.0,31.0,1
2015.0,5.1282053,0.0,0.0,29.0,1
2015.0,10.683761,0.0,0.0,25.0,1
2015.0,13.541667,1.0,1.0,30.0,1
2015.0,15.384615,1.0,1.0,26.0,1
2015.0,15.865385,0.0,0.0,28.0,1
2015.0,16.346153,1.0,1.0,30.0,1
2015.0,17.307692,1.0,1.0,32.0,1
2015.0,21.923077,1.0,1.0,31.0,1
2015.0,59.134617,1.0,1.0,29.0,1
2015.0,8.990385,0.0,0.0,25.0,1
2015.0,27.777779,1.0,1.0,33.0,1
2015.0,40.064102,1.0,0.0,33.0,1
2015.0,31.25,1.0,0.0,32.0,1
2015.0,17.307692,1.0,1.0,30.0,1
2015.0,15.865385,1.0,0.0,26.0,1
2015.0,14.86014,0.0,0.0,25.0,1
2015.0,31.46853,1.0,1.0,32.0,1
2015.0,14.632107,1.0,1.0,29.0,1
2015.0,11.538462,0.0,1.0,32.0,1
2015.0,12.820513,1.0,0.0,30.0,1
2015.0,25.240385,1.0,0.0,27.0,1
2015.0,21.634615,1.0,0.0,26.0,1
2015.0,38.46154,1.0,1.0,34.0,1
2015.0,10.989011,0.0,1.0,34.0,1
2015.0,10.7125,0.0,0.0,27.0,1
2015.0,36.53846,1.0,0.0,33.0,1
2015.0,35.0,1.0,0.0,28.0,1
2015.0,20.192308,1.0,1.0,26.0,1
2015.0,16.683992,1.0,1.0,28.0,1
2015.0,18.26923,0.0,0.0,31.0,1
2015.0,11.538462,0.0,1.0,28.0,1
2015.0,18.225,1.0,1.0,25.0,1
2015.0,48.71795,1.0,0.0,30.0,1
2015.0,28.846153,1.0,0.0,26.0,1
2015.0,12.062937,1.0,0.0,27.0,1
2015.0,10.104167,1.0,0.0,30.0,1
2015.0,24.038462,1.0,1.0,31.0,1
2015.0,27.777779,1.0,1.0,28.0,1
2015.0,12.980769,0.0,0.0,26.0,1
2015.0,62.5,1.0,1.0,33.0,1
2015.0,10.164835,1.0,0.0,31.0,1
2015.0,11.057693,1.0,1.0,27.0,1
2015.0,24.038462,1.0,0.0,29.0,1
2015.0,19.23077,1.0,0.0,27.0,1
2015.0,26.709402,1.0,1.0,28.0,1
2015.0,14.285714,1.0,0.0,29.0,1
2015.0,18.26923,0.0,1.0,34.0,1
2015.0,57.692307,1.0,0.0,33.0,1
2015.0,9.615385,0.0,0.0,28.0,1
2015.0,15.384615,1.0,1.0,33.0,1
2015.0,14.903846,0.0,1.0,32.0,1
2015.0,8.653846,1.0,0.0,29.0,1
2015.0,15.384615,0.0,1.0,28.0,1
2015.0,25.096153,0.0,0.0,27.0,1
2015.0,14.423077,0.0,1.0,32.0,1
2015.0,12.5,0.0,0.0,32.0,1
2015.0,31.25,1.0,0.0,34.0,1
2015.0,12.087913,1.0,0.0,31.0,1
2015.0,57.692307,1.0,0.0,27.0,1
2015.0,14.182693,1.0,1.0,32.0,1
2015.0,8.62532,0.0,1.0,31.0,1
2015.0,24.038462,0.0,0.0,29.0,1
2015.0,26.923077,1.0,1.0,25.0,1
2015.0,16.531065,0.0,0.0,30.0,1
2015.0,13.795986,0.0,0.0,32.0,1
2015.0,16.826923,1.0,1.0,26.0,1
2015.0,12.019231,0.0,0.0,33.0,1
2015.0,14.685315,1.0,1.0,33.0,1
2015.0,21.978022,1.0,0.0,34.0,1
2015.0,35.096153,1.0,1.0,28.0,1
2015.0,16.826923,1.0,0.0,30.0,1
2015.0,48.076923,0.0,0.0,34.0,1
2015.0,29.91453,1.0,0.0,26.0,1
2015.0,19.23077,1.0,0.0,28.0,1
2015.0,25.48077,1.0,0.0,34.0,1
2015.0,11.094674,0.0,1.0,33.0,1
2015.0,17.828846,1.0,0.0,29.0,1
2015.0,12.259615,0.0,1.0,28.0,1
2015.0,8.75,0.0,1.0,30.0,1
2015.0,9.230769,1.0,1.0,31.0,1
2015.0,14.423077,1.0,1.0,27.0,1
2015.0,12.019231,0.0,0.0,27.0,1
2015.0,20.192308,0.0,0.0,28.0,1
2015.0,15.865385,0.0,0.0,27.0,1
2015.0,12.019231,0.0,0.0,27.0,1
2015.0,9.615385,0.0,1.0,29.0,1
2015.0,20.833334,0.0,0.0,29.0,1
2015.0,10.714286,0.0,0.0,34.0,1
2015.0,13.675214,0.0,0.0,32.0,1
2015.0,48.076923,0.0,0.0,30.0,1
2015.0,7.2115383,0.0,0.0,30.0,1
2015.0,28.846153,0.0,0.0,29.0,1
2015.0,20.979021,1.0,1.0,28.0,1
2015.0,40.384617,1.0,0.0,32.0,1
2015.0,19.23077,1.0,0.0,34.0,1
2015.0,17.572115,1.0,0.0,26.0,1
2015.0,16.826923,1.0,0.0,26.0,1
2015.0,43.26923,1.0,0.0,25.0,1
2015.0,46.153847,1.0,0.0,31.0,1
2015.0,19.23077,0.0,0.0,34.0,1
2015.0,11.057693,1.0,1.0,30.0,1
2015.0,17.307692,0.0,1.0,25.0,1
2015.0,18.26923,0.0,0.0,26.0,1
2015.0,9.340659,0.0,1.0,32.0,1
2015.0,8.403361,0.0,0.0,25.0,1
2015.0,8.247252,0.0,0.0,29.0,1
2015.0,14.423077,1.0,1.0,34.0,1
2015.0,14.423077,1.0,1.0,34.0,1
2015.0,19.23077,1.0,1.0,29.0,1
2015.0,13.942307,0.0,1.0,29.0,1
2015.0,48.076923,1.0,1.0,34.0,1
2015.0,19.711538,1.0,1.0,34.0,1
2015.0,15.384615,1.0,0.0,32.0,1
2015.0,12.980769,1.0,1.0,33.0,1
2015.0,15.384615,0.0,0.0,26.0,1
2015.0,38.46154,1.0,0.0,32.0,1
2015.0,13.221154,1.0,1.0,32.0,1
2015.0,12.019231,0.0,0.0,33.0,1
2015.0,16.885553,0.0,0.0,25.0,1
2015.0,16.346153,0.0,1.0,25.0,1
2015.0,26.442308,0.0,1.0,33.0,1
2015.0,18.461538,0.0,0.0,26.0,1
2015.0,28.846153,0.0,0.0,30.0,1
2015.0,14.423077,0.0,1.0,30.0,1
2015.0,14.201183,1.0,1.0,25.0,1
2015.0,24.038462,1.0,0.0,26.0,1
2015.0,16.346153,0.0,1.0,26.0,1
2015.0,16.239317,1.0,1.0,33.0,1
2015.0,12.2863245,0.0,0.0,25.0,1
2015.0,10.576923,0.0,1.0,27.0,1
2015.0,21.634615,1.0,0.0,33.0,1
2015.0,11.538462,0.0,0.0,34.0,1
2015.0,22.115385,0.0,0.0,31.0,1
2015.0,10.0,0.0,0.0,27.0,1
2015.0,9.615385,0.0,0.0,29.0,1
2015.0,17.094017,0.0,0.0,34.0,1
2015.0,16.826923,1.0,1.0,25.0,1
2015.0,44.23077,1.0,0.0,33.0,1
2015.0,23.333334,1.0,0.0,29.0,1
2015.0,8.241758,1.0,0.0,33.0,1
2015.0,14.375,1.0,1.0,27.0,1
2015.0,19.23077,1.0,0.0,29.0,1
2015.0,8.67347,0.0,1.0,33.0,1
2015.0,13.278388,1.0,1.0,26.0,1
2015.0,9.615385,0.0,1.0,28.0,1
2015.0,12.5,0.0,0.0,28.0,1
2015.0,20.192308,0.0,1.0,31.0,1
2015.0,5.9171596,1.0,0.0,27.0,1
2015.0,17.403847,1.0,0.0,34.0,1
2015.0,12.019231,1.0,1.0,33.0,1
2015.0,14.423077,0.0,0.0,30.0,1
2015.0,21.634615,1.0,0.0,31.0,1
2015.0,16.826923,1.0,1.0,25.0,1
2015.0,19.047619,0.0,0.0,31.0,1
2015.0,28.076923,0.0,0.0,26.0,1
2015.0,19.23077,1.0,0.0,29.0,1
2015.0,12.5,0.0,0.0,34.0,1
2015.0,31.25,0.0,0.0,33.0,1
2015.0,8.557693,0.0,0.0,30.0,1
2015.0,13.461538,0.0,0.0,31.0,1
2015.0,11.057693,0.0,1.0,26.0,1
2015.0,17.307692,1.0,1.0,26.0,1
2015.0,35.096153,1.0,0.0,28.0,1
2015.0,24.038462,1.0,0.0,27.0,1
2015.0,11.5,1.0,1.0,31.0,1
